SK_ID_CURR,CODE_GENDER,AMT_ANNUITY,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,REGION_RATING_CLIENT_W_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,YEARS_BEGINEXPLUATATION_MODE,LIVINGAREA_MODE,TOTALAREA_MODE,DEF_30_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,CREDIT_TO_ANNUITY_RATIO,CREDIT_TO_GOODS_RATIO,ANNUITY_TO_INCOME_RATIO,INCOME_TO_BIRTH_RATIO,NAME_EDUCATION_TYPE_Highereducation,NAME_FAMILY_STATUS_Married,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_AMT_CREDIT_SUM_MAX,BURO_AMT_CREDIT_SUM_DEBT_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_CREDIT_TYPE_Microloan_MEAN,BURO_CREDIT_TYPE_Mortgage_MEAN,BURO_STATUS_0_MEAN_MEAN,ACTIVE_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,ACTIVE_AMT_CREDIT_SUM_MEAN,ACTIVE_AMT_CREDIT_SUM_SUM,ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,ACTIVE_MONTHS_BALANCE_SIZE_MEAN,CLOSED_DAYS_CREDIT_MAX,CLOSED_DAYS_CREDIT_VAR,CLOSED_DAYS_CREDIT_ENDDATE_MAX,CLOSED_DAYS_CREDIT_UPDATE_MEAN,CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,CLOSED_AMT_CREDIT_SUM_MEAN,CLOSED_AMT_CREDIT_SUM_SUM,PREV_AMT_ANNUITY_MIN,PREV_APP_CREDIT_PERC_MAX,PREV_AMT_GOODS_PRICE_MIN,PREV_HOUR_APPR_PROCESS_START_MAX,PREV_DAYS_DECISION_MIN,PREV_DAYS_DECISION_MAX,PREV_CNT_PAYMENT_SUM,PREV_NAME_YIELD_GROUP_low_action_MEAN,APPROVED_AMT_ANNUITY_MAX,APPROVED_APP_CREDIT_PERC_MIN,APPROVED_APP_CREDIT_PERC_MAX,APPROVED_AMT_DOWN_PAYMENT_MAX,APPROVED_AMT_GOODS_PRICE_MAX,APPROVED_DAYS_DECISION_MAX,APPROVED_CNT_PAYMENT_MEAN,REFUSED_AMT_CREDIT_MIN,REFUSED_APP_CREDIT_PERC_MIN,REFUSED_DAYS_DECISION_MAX,POS_MONTHS_BALANCE_MEAN,POS_SK_DPD_DEF_MEAN,POS_COUNT,INSTAL_DPD_MEAN,INSTAL_DBD_MEAN,INSTAL_DBD_SUM,INSTAL_PAYMENT_PERC_MEAN,INSTAL_PAYMENT_PERC_SUM,INSTAL_PAYMENT_DIFF_MAX,INSTAL_PAYMENT_DIFF_MEAN,INSTAL_PAYMENT_DIFF_SUM,INSTAL_AMT_INSTALMENT_MAX,INSTAL_AMT_INSTALMENT_MEAN,INSTAL_AMT_INSTALMENT_SUM,INSTAL_AMT_PAYMENT_MIN,INSTAL_DAYS_ENTRY_PAYMENT_MAX,INSTAL_DAYS_ENTRY_PAYMENT_SUM,CC_AMT_BALANCE_MEAN,CC_AMT_PAYMENT_CURRENT_SUM,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,CC_CNT_DRAWINGS_CURRENT_MEAN,CC_CNT_DRAWINGS_CURRENT_VAR,PROBA,PREDICTION
418225,0,17338.5,0.030755,-22411,,-13090.0,-4255,,2,,0.705493331,0.744932175,,,,0.0,-853.0,14.2616148,1.098999977,0.167521745,-4.618268013,0,1,-692.0,-1162.0,225000.0,31281.0,0.200000003,0.0,0.0,,-692.0,,,-10.0,,225000.0,225000.0,,,-1000.0,192574.0,-633.0,-911.75,,76658.625,306634.5,2061.719971,1.0,16518.59961,15.0,-855.0,-209.0,42.0,0.0,9109.485352,0.910010397,1.0,0.0,90000.0,-209.0,10.5,,,,-11.87878799,0.0,33.0,0.03125,16.0,512.0,1.14817822,36.74170303,0.0,-843.9904687,-27007.695,12555.6748,5561.961914,177982.7813,2061.719971,-59.0,-11224.0,,,,,,0.03416276531555473,0
144106,1,33025.5,0.006305,-12004,-2630.0,-1289.0,-4349,64.0,3,,0.438716054,0.450747281,,,,0.0,-2362.0,34.06458664,1.0,0.244633332,-11.24625111,0,1,-112.0,-36.44444275,1797750.0,154353.9375,0.400000006,0.0,0.100000001,0.688617349,-112.0,-10.0,1229.0,-15.75,0.0,339658.875,1358635.5,0.0,13.25,-243.0,314022.1563,2165.0,-851.333313,,388306.5,2329839.0,3263.76001,1.075574875,19305.0,10.0,-2549.0,-184.0,30.0,0.0,9391.365234,0.926588178,1.075574875,8311.679688,83074.67969,-184.0,7.5,85644.0,1.0,-567.0,-45.82608795,0.0,23.0,0.0,19.38888931,349.0,1.0,18.0,0.0,0.0,0.0,60330.01563,11030.89258,198556.0625,3263.76001,-89.0,-26165.0,,,,,,0.23033232229207365,0
104599,1,17095.5,0.01452,-23248,,-7875.0,-4359,,2,,0.268460751,,0.977699995,0.108499996,0.091700003,0.0,-2207.0,30.53435135,1.0,0.126633331,-5.806951046,0,0,-124.0,-392.6666565,141241.9063,63092.1375,0.333333343,0.0,0.0,,-124.0,607.0,607.0,-30.0,0.0,141241.9063,141241.9063,0.0,,-965.0,22472.0,-820.0,-892.5,0.0,100226.0,200452.0,3022.830078,2.161664963,14350.5,15.0,-2741.0,-516.0,154.0,0.0,13776.20996,0.840746343,2.161664963,16645.5,279000.0,-516.0,14.19999981,135000.0,1.0,-2389.0,-47.86290359,0.0,124.0,0.0,15.36283207,1736.0,1.0,113.0,0.0,0.0,0.0,57002.57813,11274.89941,1274063.625,3015.090088,-30.0,-160450.0,,,,,,0.10537994603674172,0
441508,1,16573.5,0.018029001,-12681,-4199.0,-6160.0,-42,,3,,0.646728575,,0.977199972,0.119199999,0.090000004,0.0,-1439.0,18.95194054,1.396000028,0.147320002,-8.87154007,0,1,,,,,,,,,,,,,,,,,,,,,,,,,5840.415039,1.01100862,65205.0,14.0,-2483.0,-1112.0,126.0,0.0,12574.5752,0.718872786,1.01100862,11695.5,116955.0,-1112.0,20.0,209700.0,0.834723949,-1112.0,-37.72881317,0.033898305,59.0,3.207792282,7.493506432,577.0,0.727272749,56.0,12552.75,2261.89987,174166.29,33241.5,8155.655273,627985.4375,21.82500076,-226.0,-90376.0,,,,,,0.39714063049048215,0
389054,0,46908.0,0.072508,-11984,-2379.0,-6150.0,-1020,7.0,1,0.49447614,0.706636965,0.187388763,0.982599974,0.440899998,0.382099986,0.0,-2377.0,12.62145042,1.105596662,0.260600001,-15.02002716,0,1,-675.0,129.0,594000.0,270933.0,0.666666687,0.0,0.0,0.328623176,-675.0,420.0,420.0,-19.0,12857.49023,432000.0,864000.0,25276.59,23.0,-1244.0,,-162.0,-11.0,,0.0,0.0,9035.775391,1.825384736,85945.5,19.0,-674.0,-5.0,20.0,0.0,29389.5,0.892059922,1.825384736,42975.0,131094.0,-5.0,6.666666508,,,,-10.77777767,0.0,9.0,0.0,21.2857151,149.0,1.0,7.0,0.0,0.0,0.0,57966.79688,26215.86133,183511.0313,16691.31055,-5.0,-2184.0,,,,,,0.15568738522275638,0
439474,1,38200.5,0.003818,-16172,-1602.0,-1245.0,-4479,,2,,0.656009316,,0.988099992,0.046500001,0.056200001,0.0,-686.0,28.22476196,1.197999954,0.188644439,-12.52164268,0,0,,,,,,,,,,,,,,,,,,,,,,,,,8032.22998,0.904495895,59751.0,6.0,-686.0,-686.0,12.0,0.0,8032.22998,0.904495895,0.904495895,0.0,59751.0,-686.0,12.0,,,,-16.0,0.0,13.0,0.0,7.416666508,89.0,1.0,12.0,0.0,0.0,0.0,8032.22998,8026.391113,96316.69531,7962.165039,-329.0,-5969.0,,,,,,0.6640243934279215,1
320283,1,10345.5,0.019100999,-21827,,-11118.0,-4419,,2,,0.119271658,0.676992476,,,,0.0,-2613.0,27.49021339,1.264000058,0.209000006,-2.267833471,0,0,-756.0,-3.75,144000.0,29509.875,0.5,0.0,0.0,,-756.0,22.0,1070.0,-17.5,,130500.0,261000.0,0.0,,-1219.0,1265640.5,-123.0,-66.0,,69750.0,139500.0,1795.994995,1.111111164,17100.0,15.0,-2866.0,-395.0,78.0,0.0,14403.19531,0.0,0.909918129,,270000.0,-395.0,18.0,15390.0,0.0,-2784.0,-42.03448105,0.0,29.0,0.182539687,7.595238209,957.0,0.944444418,119.0,14401.88965,605.255,76262.13,83295.0,8616.853516,1085723.625,0.0,-15.0,-162066.0,77360.72656,705360.8125,0.116279073,0.116279073,0.527496576,0.216812701469651,0
173863,1,25258.5,0.031328999,-21235,,-2339.0,-2422,,2,,0.265311748,0.448962271,,,,0.0,-1687.0,17.81578445,1.0,0.28064999,-4.238286018,0,1,-216.0,3326.600098,333000.0,69488.2755,0.666666687,0.0,0.0,1.0,-216.0,103.0,31130.0,-66.5,0.0,177989.8594,1423918.875,0.0,9.625,-560.0,102522.9141,-254.0,-548.0,0.0,86807.25,347229.0,4738.455078,1.112009287,22806.0,14.0,-1827.0,-686.0,72.0,0.0,12479.40039,0.902492881,1.112009287,15750.0,124852.5,-686.0,10.28571415,,,,-42.56756592,0.013513514,74.0,0.117647059,16.4264698,1117.0,0.985294104,67.0,12042.08984,181.7219118,12357.09,34001.95313,9224.088867,627238.0625,315.0,-607.0,-87926.0,,,,,,0.08393722199417945,0
327855,1,20929.5,0.026392,-22355,,-10563.0,-1069,,2,,0.765667319,0.810618043,0.985099971,0.192300007,0.168400005,0.0,0.0,13.97548962,1.0,0.27358824,-3.422053337,0,0,-1276.0,-543.0,78736.5,0.0,0.0,0.0,0.0,0.214285716,,,,,,,,,,-1276.0,,-543.0,-944.0,,78736.5,78736.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09171012618369306,0
202864,1,9000.0,0.035792001,-7764,-672.0,-2563.0,-428,64.0,2,,0.443157881,,,,,0.0,-466.0,20.0,1.0,0.079999998,-14.48995399,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5993.009766,1.0,52965.0,17.0,-466.0,-466.0,12.0,0.0,5993.009766,1.0,1.0,0.0,52965.0,-466.0,12.0,,,,-10.0,0.0,13.0,0.0,14.25,171.0,1.0,12.0,0.0,0.0,0.0,5993.009766,5992.938965,71915.26563,5992.154785,-108.0,-3315.0,,,,,,0.49711365615376985,1
383137,1,33885.0,0.046220001,-14452,-739.0,-1532.0,-2429,2.0,1,0.807890534,0.770972669,0.740799069,0.974699974,0.073299997,0.055300001,0.0,-1115.0,9.250066757,1.105603218,0.278888881,-8.407140732,1,1,-289.0,1377.5,4500000.0,709059.0,0.5,0.0,0.25,,-289.0,1537.0,5386.0,-29.5,0.0,2447820.0,4895640.0,0.0,,-800.0,1899300.5,-491.0,-890.5,,285779.25,571558.5,3808.709961,1.573082805,32400.0,19.0,-1115.0,-196.0,42.0,0.0,26379.81055,0.849535942,1.573082805,12960.0,238500.0,-197.0,10.0,191880.0,0.938086331,-197.0,-19.29999924,0.0,20.0,0.0,15.94444466,287.0,1.0,18.0,0.0,0.0,0.0,44136.35938,17608.08008,316945.4375,3808.709961,-33.0,-10262.0,,,,,,0.033572857472644185,0
114624,1,44644.5,0.020713,-13771,-866.0,-999.0,-2022,,1,0.679197907,0.612742543,0.483050197,0.985599995,0.0898,0.071500003,0.0,-356.0,28.14232445,1.396000028,0.198420003,-16.33868217,1,1,-529.0,179.0,432000.0,208118.655,1.0,0.0,0.0,,-529.0,-358.0,716.0,-213.5,,271865.6875,543731.375,0.0,,,,,,,,,10642.63477,1.252002716,98460.0,14.0,-356.0,-356.0,10.0,0.0,10642.63477,1.252002716,1.252002716,29520.0,98460.0,-356.0,10.0,,,,-7.5,0.0,10.0,0.0,19.22222137,173.0,1.0,9.0,0.0,0.0,0.0,20690.41406,11759.05469,105831.4922,10642.63477,-84.0,-1883.0,,,,,,0.07413099020333441,0
269103,0,19188.0,0.035792001,-20878,-1782.0,-622.0,-4192,26.0,2,,0.608317554,0.320163369,,,,0.0,-3109.0,19.45544052,1.31679368,0.170560002,-5.388447285,0,1,-363.0,1548.0,3375000.0,662002.875,0.5,0.0,0.25,0.69021827,-363.0,1463.0,5728.0,-15.5,,2161183.5,4322367.0,0.0,12.5,-1162.0,758912.0,-431.0,-765.0,,305358.75,610717.5,2946.600098,1.111210108,28057.5,14.0,-2773.0,-2773.0,12.0,0.0,2946.600098,1.111210108,1.111210108,2808.0,28057.5,-2773.0,12.0,,,,-87.85713959,0.0,21.0,0.0,2.105263233,40.0,1.0,19.0,0.0,0.0,0.0,5725.169922,3965.516113,75344.80469,2911.814941,-2419.0,-50725.0,,,,,,0.35996175475352055,0
394769,0,36459.0,0.030755,-14058,-1718.0,-2597.0,-4898,1.0,2,0.619638503,0.566321313,0.619527698,0.988099992,0.075499997,0.057,0.0,-602.0,20.7134037,1.118800044,0.162039995,-16.00512123,0,1,-603.0,720.7142944,3206250.0,382968.75,0.285714298,0.0,0.142857149,,-1733.0,473.0,6485.0,-48.5,,1648125.0,3296250.0,0.0,,-603.0,322217.5,493.0,-822.7999878,1185.449951,213363.0,1066815.0,0.0,,0.0,14.0,-643.0,-15.0,48.0,0.0,21589.875,0.0,1.0,,337500.0,-334.0,14.0,0.0,,-165.0,-53.75,0.0,16.0,0.0,7.190476418,151.0,1.0,21.0,0.0,0.0,0.0,331343.0625,35536.61719,746268.9375,53.18999863,-28.0,-14982.0,100599.625,101700.0,0.428571433,0.142857149,0.22857143,0.22723064559156925,0
267422,0,41629.5,0.010032,-8458,-466.0,-8458.0,-1127,23.0,2,0.231035814,0.523443103,,0.980099976,0.047400001,0.0447,0.0,-1374.0,30.16322517,1.116160035,0.308366656,-15.96121979,1,0,,,,,,,,,,,,,,,,,,,,,,,,,4370.850098,1.250284433,25645.5,12.0,-1374.0,-360.0,30.0,0.0,14153.66992,0.949827313,1.250284433,9900.0,76095.0,-360.0,8.0,30370.5,0.844421387,-1331.0,-26.86956596,0.0,23.0,0.0,11.5,230.0,1.0,20.0,0.0,0.0,0.0,55216.07813,9483.477539,189669.5625,4322.115234,-280.0,-16793.0,,,,,,0.2538058064416696,0
106439,0,45202.5,0.072508,-14802,-1678.0,-1716.0,-2913,,1,0.618500352,0.783138394,,0.9727,0.0513,0.038800001,0.0,-927.0,34.20209122,1.145200014,0.100450002,-30.40129662,1,1,,,,,,,,,,,,,,,,,,,,,,,,,7462.935059,0.904474795,76950.0,11.0,-927.0,-927.0,12.0,1.0,7462.935059,0.904474795,0.904474795,0.0,76950.0,-927.0,12.0,,,,-27.0,0.0,9.0,0.0,14.0,112.0,1.0,8.0,0.0,0.0,0.0,36715.67969,11119.52832,88956.22656,7462.935059,-705.0,-6440.0,,,,,,0.0629546182453701,0
278120,0,13833.0,0.01452,-10108,-511.0,-4156.0,-2589,,2,,0.201654077,0.060854595,,,,0.0,-282.0,20.55953217,1.264000058,0.170777783,-8.013454437,0,1,-56.0,271.0,86400.0,62273.0925,1.0,0.0,0.0,,-56.0,233.0,309.0,-55.5,0.0,68062.5,136125.0,0.0,,,,,,,,,10125.0,1.0,55282.5,14.0,-282.0,-282.0,6.0,0.0,10125.0,1.0,1.0,0.0,55282.5,-282.0,6.0,,,,-6.0,0.0,7.0,0.0,1.666666627,10.0,1.0,6.0,0.0,0.0,0.0,10125.0,10124.83496,60749.01172,10124.00977,-102.0,-1072.0,,,,,,0.8970343977223186,1
302045,1,28147.5,0.011703,-22444,,-8794.0,-4912,,2,0.831488729,0.591249287,0.728141308,0.988099992,0.0506,0.0669,0.0,-29.0,20.46618652,1.422399998,0.312750012,-4.009980202,0,0,-608.0,-751.5,146700.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-608.0,780817.0625,-141.0,-721.0,2095.672607,87996.07813,527976.4375,4500.0,1.130675793,90000.0,16.0,-317.0,-100.0,12.0,0.0,8656.605469,1.0,1.130675793,19098.0,95472.0,-100.0,6.0,,,,-7.5,0.0,8.0,0.400000006,22.70000076,227.0,1.0,10.0,0.0,0.0,0.0,45553.23047,10346.12598,103461.2578,12.14999962,-16.0,-1630.0,152817.7344,14625.0,4.666666508,6.333333492,30.33333397,0.7688851048311369,1
343121,1,28795.5,0.018801,-14445,-4426.0,-8419.0,-1506,,2,0.717200518,0.528137565,,,,,0.0,-1230.0,20.6943264,1.237598181,0.106650002,-18.69158936,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4323.555176,1.118652105,41323.5,12.0,-2907.0,-19.0,84.0,0.166666672,19205.95508,0.766714394,1.115813851,4950.0,270000.0,-932.0,15.0,161982.0,1.118652105,-2732.0,-48.69230652,0.0,65.0,0.219512194,6.134146214,1006.0,0.963414609,158.0,16529.625,614.5479878,100785.87,179550.0,9444.251953,1548857.25,0.810000002,-12.0,-224911.0,74591.34375,717420.625,0.208333328,0.208333328,0.735087693,0.24189784815038587,0
265891,1,38452.5,0.018208999,-23124,,-15064.0,-4550,29.0,3,,0.486496478,0.617826164,0.979099989,0.057999998,0.068400003,0.0,-2624.0,23.52252769,1.0,0.474722236,-3.502854109,0,1,-762.0,-953.4545288,888157.875,133395.6375,0.363636374,0.0,0.0,0.300297976,-762.0,-951.0,1064.0,-317.5,0.0,262966.9688,1051867.875,19422.36,26.0,-944.0,485176.1563,-745.0,-1696.0,0.0,86799.05469,607593.375,2520.0,1.749874949,62995.5,13.0,-2624.0,-708.0,12.0,0.0,22772.33984,0.938086331,1.749874949,31495.5,180000.0,-708.0,6.0,,,,-17.0,0.0,13.0,0.0,3.533898354,417.0,0.991525412,117.0,552.6900024,6.663050847,786.24,22772.33984,3145.47876,371166.4688,67.5,-18.0,-161592.0,1414.214966,96882.11719,0.023255814,0.034883723,0.034062926,0.07513051524431087,0
161766,1,53248.5,0.018634001,-21062,,-8995.0,-4317,,2,0.821634531,0.608650982,0.396219581,,,,0.0,-1062.0,28.69939995,1.131999969,0.236660004,-10.68274593,0,1,-818.0,-1036.0,810000.0,139104.0,0.333333343,0.0,0.0,0.26467827,-818.0,277.0,277.0,-16.0,,810000.0,810000.0,0.0,27.0,-1061.0,1540012.5,-877.0,-1683.5,0.0,26936.61719,53873.23438,28641.7793,1.198598146,191605.5,13.0,-564.0,-564.0,6.0,0.0,28641.7793,1.198598146,1.198598146,38322.0,191605.5,-564.0,6.0,,,,-15.5,0.0,8.0,0.0,12.33333302,74.0,1.0,6.0,0.0,0.0,0.0,28641.7793,28641.27734,171847.6719,28638.76563,-397.0,-2822.0,,,,,,0.05072292995404245,0
291679,0,26217.0,0.011657,-21017,-2084.0,-7359.0,-4288,26.0,1,,0.65178293,0.55494678,,,,0.0,-577.0,30.84449005,1.197999954,0.145649999,-8.564495087,0,1,-242.0,27470.0,22500.0,20808.0,1.0,0.0,0.0,,-242.0,27470.0,27470.0,-7.0,,22500.0,22500.0,0.0,,,,,,,,,2250.0,1.0,45000.0,10.0,-241.0,-241.0,0.0,0.0,2250.0,1.0,1.0,,45000.0,-241.0,0.0,,,,,,,0.0,6.666666508,80.0,1.0,12.0,0.0,0.0,0.0,29250.0,4625.53125,55506.375,304.3349915,-25.0,-1541.0,30143.25,55506.375,0.0,1.875,12.125,0.23602562876787722,0
163332,0,46161.0,0.009175,-15081,-2073.0,-6623.0,-4990,,2,,0.74884212,0.321735293,,,,0.0,-1110.0,10.23591328,1.039603949,0.256449997,-11.93554783,0,1,-27.0,-232.1999969,35209.71094,2659.5,0.200000003,0.0,0.0,,-27.0,35.0,203.0,-5.0,,16285.5,32571.0,0.0,,-140.0,47506.21484,-79.0,-352.25,0.0,11713.71387,93709.71094,4383.765137,1.059597254,0.0,16.0,-1283.0,-105.0,18.0,0.0,5700.64502,0.829324901,1.059597254,2340.0,45000.0,-1110.0,9.0,225000.0,0.0,-1111.0,-34.23809433,0.0,21.0,0.25,8.649999619,173.0,0.899999976,18.0,5700.600098,570.0645,11401.29,5700.64502,5302.928223,106058.5625,0.045000002,-754.0,-20100.0,,,,,,0.17941360849980495,0
418197,1,28215.0,0.00496,-17773,-2918.0,-6597.0,-1210,,2,,0.40337497,0.475849897,,,,0.0,0.0,27.71291924,1.158400059,0.139333338,-11.39368725,0,1,-185.0,612.333313,238500.0,69863.25,0.833333313,0.0,0.0,,-185.0,-3.0,1483.0,-20.79999924,0.0,135662.4063,678312.0,0.0,,-755.0,,-24.0,-602.0,0.0,197955.0,197955.0,1730.52002,0.981610954,17055.0,18.0,-1904.0,-1904.0,16.0,0.0,1730.52002,0.981610954,0.981610954,1705.5,17055.0,-1904.0,16.0,,,,-54.0,0.0,17.0,0.0,22.375,358.0,1.0,16.0,0.0,0.0,0.0,1730.52002,1729.527222,27672.43555,1714.63501,-1452.0,-26726.0,,,,,,0.38471571755747197,0
432667,1,36733.5,0.009657,-16395,-1136.0,-4838.0,-4230,12.0,2,0.705623329,0.551902831,0.445396245,,,,0.0,0.0,34.20310974,1.396000028,0.163259998,-13.72369671,0,1,-729.0,1390.333374,1599525.0,75751.5,1.0,0.0,0.333333343,,-729.0,-1942.0,5759.0,-31.66666603,0.0,740265.0,2220795.0,0.0,,,,,,,,,6978.330078,1.232072711,56718.0,17.0,-1594.0,-783.0,116.0,0.142857149,24302.74414,0.0,1.232072711,45000.0,499500.0,-783.0,17.66666603,174960.0,1.111111164,-1525.0,-21.83333397,0.0,108.0,0.845771134,5.960198879,1198.0,0.895522416,180.0,23341.18555,1669.015746,335472.165,24302.74414,13187.54102,2650695.75,6.929999828,-29.0,-124452.0,288474.4375,559353.5,0.684210539,0.736842096,1.172119498,0.09644018355078135,0
249600,1,34924.5,0.035792001,-23160,-3087.0,-11864.0,-4908,,2,,0.680577934,0.612704217,,,,0.0,-1575.0,14.84808636,1.11879611,0.221742854,-6.800518036,0,1,-719.0,-111.5,344250.0,7935.75,0.5,0.0,0.0,0.294871807,-719.0,11.0,11.0,-11.0,,344250.0,344250.0,0.0,24.0,-780.0,,-234.0,-439.0,,58500.0,58500.0,3108.959961,1.0,45000.0,13.0,-1737.0,-702.0,72.0,0.0,24396.75,0.87827158,1.0,0.0,315000.0,-702.0,24.0,,,,-41.22413635,0.0,58.0,0.05882353,6.137254715,313.0,1.0,51.0,0.0,0.0,0.0,47628.08984,22841.76563,1164930.0,13444.96484,-218.0,-57282.0,,,,,,0.1398024336330133,0
252058,1,37809.0,0.006852,-10791,-2759.0,-1577.0,-2837,14.0,3,0.371553153,0.102611855,0.448962271,,,,0.0,-626.0,15.57950497,1.158398271,0.210050002,-16.68056679,1,1,-96.0,-375.7142944,2022030.0,331369.5,0.222222224,0.0,0.0,,-96.0,1732.0,1732.0,-7.5,0.0,1040265.0,2080530.0,58500.0,,-388.0,498138.25,342.0,-471.0,13611.91504,308785.8125,2161500.75,6201.314941,1.058703065,54598.5,13.0,-1570.0,-175.0,28.0,0.0,26232.48047,1.0,1.058703065,26770.81445,267696.3125,-175.0,9.333333015,,,,-21.23999977,0.360000014,25.0,1.285714269,8.678571701,243.0,0.785714269,22.0,25227.81055,5584.773214,156373.65,35103.87109,23433.02344,656124.6875,0.045000002,-21.0,-17600.0,,,,,,0.8033867590971143,1
127560,1,23319.0,0.028663,-11999,-2161.0,-6083.0,-4534,,2,0.131961718,0.322953403,,,,,1.0,-219.0,18.33268929,1.0,0.185071424,-10.50087547,0,1,,,,,,,,,,,,,,,,,,,,,,,,,2250.0,0.0,0.0,16.0,-1659.0,-219.0,54.0,0.0,6750.0,0.773514867,1.0,4491.0,135000.0,-219.0,13.5,45000.0,0.0,-1263.0,-39.9629631,0.0,27.0,1.019999981,9.020000458,451.0,0.75999999,38.0,6251.669922,1214.3313,60716.565,127862.2813,12361.61328,618080.6875,0.899999976,-26.0,-44681.0,106224.0,279150.6563,1.0,6.428571224,58.95238113,0.8662394106166337,1
287687,1,7875.0,0.0228,-20288,,-5144.0,-2213,11.0,2,0.096079528,0.382487863,0.267868936,,,,0.0,-1583.0,20.0,1.0,0.058333334,-6.654179573,0,1,-16.0,350.0,286987.5,54826.803,0.400000006,0.600000024,0.0,0.602941155,-16.0,853.0,853.0,-10.0,,135447.0,270894.0,,2.0,-26.0,76074.33594,-153.0,-55.66666794,,107662.5,322987.5,5876.910156,,33205.5,15.0,-1858.0,-40.0,296.0,0.125,34285.5,0.885973275,1.111111164,16735.5,1242000.0,-182.0,25.1428566,0.0,,-182.0,-31.28813553,0.050847456,59.0,0.818181813,23.0363636,1267.0,1.191127419,65.51200867,6530.850098,-8595.473727,-472751.055,460714.5,22074.82031,1214115.125,885.4650269,-40.0,-52353.0,,,,,,0.8831298395638767,1
368497,1,38308.5,0.008019,-13238,-1404.0,-137.0,-5711,9.0,2,0.574398756,0.661201417,,0.971700013,0.0187,0.0189,0.0,-312.0,14.31927681,1.128703713,0.212825,-13.59722042,0,0,-195.0,-1235.75,1587150.0,0.0,0.15384616,0.0,0.0,0.247750163,-195.0,1266.0,1266.0,-510.0,0.0,825975.0,1651950.0,64800.0,36.0,-200.0,636942.6875,347.0,-992.2727051,188.1900024,229106.5781,2520172.5,48458.02344,,1125000.0,20.0,-675.0,-200.0,300.0,0.0,58839.03125,0.919861674,0.919861674,,1125000.0,-675.0,36.0,1687266.0,0.893814802,-208.0,-15.5,0.0,16.0,0.0,4.346153736,113.0,3.615899801,94.01339722,0.0,-28345.32692,-736978.5,818529.0,66616.32813,1732024.625,58500.0,-230.0,-11093.0,,,,,,0.12927008026381542,0
149948,1,23800.5,0.018634001,-15320,-1820.0,-816.0,-4569,12.0,2,,0.151150346,0.424130321,0.978200018,0.079000004,0.079300001,0.0,-1733.0,34.20268631,1.197999954,0.088150002,-17.62402153,0,0,-84.0,-321.3076782,3008475.0,217020.375,0.400000006,0.0,0.0,,-84.0,127.0,1491.0,-204.5,0.0,751305.0,4507830.0,0.0,,-569.0,629769.5,1257.0,-1115.333374,0.0,225024.125,2025217.125,4395.464844,1.706370711,38916.0,19.0,-2034.0,-862.0,88.0,0.25,10247.80469,1.0,1.706370711,46705.5,201546.0,-1520.0,13.33333302,818842.5,0.879289985,-862.0,-43.23333359,0.0,30.0,0.0,36.0370369,973.0,1.0,27.0,0.0,0.0,0.0,35859.78125,10435.33691,281754.0938,9220.230469,-902.0,-35686.0,,,,,,0.3982739826617183,0
217588,1,44149.5,0.046220001,-15434,-902.0,-2950.0,-2501,0.0,1,,0.619862974,0.822498739,,,,0.0,-4.0,18.89144897,1.158400059,0.392439991,-7.289102077,0,1,-2224.0,-1923.0,78750.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-2224.0,,-1923.0,-1922.0,,78750.0,78750.0,14912.73047,,156046.5,22.0,-2607.0,-74.0,24.0,0.0,14912.73047,1.137435675,1.137435675,31212.0,156046.5,-2607.0,12.0,971280.0,0.926612318,-74.0,-79.5,0.416666657,12.0,2.071428537,10.85714245,152.0,0.785714269,11.0,14912.19043,3195.585,44738.19,29690.77539,15968.30469,223556.2656,0.540000021,-2293.0,-33789.0,,,,,,0.11854325848627284,0
